target_id	category	PatMatFC	DadMomFC	MatMomFC	PatDadFC	PolyRank	DipRank	MomRank	DadRank
AsAa_g12868_AsAt_g10760	Not-organelle-targeted	-5.50588278549774	1.85973775104839	1.53023801919856	-5.81738750756215	185	1755	974	103
AsAa_g22674_AsAt_g17828	Not-organelle-targeted	-5.47748414833058	NA	NA	-4.22763417042454	186	NA	NA	183
AsAa_g20941_AsAt_g18964	Not-organelle-targeted	5.45997933355337	NA	NA	5.00877331428504	189	NA	NA	140
AsAa_g11739_AsAt_g7059	Not-organelle-targeted	5.45365496626126	NA	-4.39534458195672	NA	190	NA	124	NA
AsAa_g20868_AsAt_g19409	Plastid-targeted_Non-interacting	-5.45122148087086	-4.99408594216306	NA	NA	192	241	NA	NA
AsAa_g17698_AsAt_g13813	Not-organelle-targeted	-5.44841370002068	-2.19222871883413	-1.43726622720376	-4.70944874607325	194	1356	1060	149
AsAa_g10412_AsAt_g8185	Not-organelle-targeted	5.44342744064194	NA	NA	4.03672200101721	195	NA	NA	196
AsAa_g3519_AsAt_g302	Not-organelle-targeted	5.43890874931067	6.76011262568365	NA	NA	196	91	NA	NA
AsAa_g21342_AsAt_g19315	Not-organelle-targeted	5.41671435304075	4.70621163272964	NA	NA	198	293	NA	NA
AsAa_g3565_AsAt_g254	Not-organelle-targeted	-5.37659863093391	-5.15376235621917	-3.70621553111338	-3.85565968253703	200	212	195	216
AsAa_g11528_AsAt_g7232	Not-organelle-targeted	5.37167336901345	-3.607462981845	-5.92073798111509	3.05808895277289	201	533	47	338
AsAa_g373_AsAt_g3382	Not-organelle-targeted	5.31203042946393	5.79924738597526	NA	NA	203	143	NA	NA
AsAa_g20793_AsAt_g19479	Not-organelle-targeted	5.29829477028782	5.46646119750968	NA	NA	207	181	NA	NA
AsAa_g14309_AsAt_g9401	Not-organelle-targeted	-5.26919664565302	-1.53461878264819	NA	-4.24412444881699	208	2335	NA	182
AsAa_g6123_AsAt_g13603	Not-organelle-targeted	-5.23724039177419	NA	NA	-7.37066616000987	210	NA	NA	60
AsAa_g2294_AsAt_g1514	Not-organelle-targeted	5.22870298614293	5.14594240283371	NA	-0.758658344933366	211	214	NA	2734
AsAa_g22221_AsAt_g18275	Not-organelle-targeted	5.19925305384425	NA	NA	6.10155664630441	212	NA	NA	94
AsAa_g7138_AsAt_g13231	Not-organelle-targeted	5.17755814313973	NA	NA	5.59658061556875	214	NA	NA	108
AsAa_g4541_AsAt_g5062	Not-organelle-targeted	5.16646694485675	4.70946783371068	NA	NA	215	292	NA	NA
AsAa_g2266_AsAt_g1540	Not-organelle-targeted	5.13458068056849	5.81796053851552	NA	NA	216	142	NA	NA
AsAa_g16825_AsAt_g16540	Not-organelle-targeted	5.0983821642357	1.20570236392524	-4.26243440147712	NA	217	3148	141	NA
AsAa_g2914_AsAt_g891	Not-organelle-targeted	-5.01950742859042	-4.95670478974433	NA	NA	224	245	NA	NA
AsAa_g22612_AsAt_g17895	Not-organelle-targeted	-5.01818887396677	-5.13812065772214	NA	NA	226	215	NA	NA
AsAa_g20007_AsAt_g16021	Not-organelle-targeted	5.0166173499298	5.36712374830676	NA	NA	227	192	NA	NA
AsAa_g14524_AsAt_g22217	Not-organelle-targeted	-4.96642955458226	1.53810874123002	-2.39110422957266	-8.88363804126408	231	2325	530	40
AsAa_g6978_AsAt_g13077	Not-organelle-targeted	4.92060980697911	5.46774792363416	NA	NA	235	180	NA	NA
AsAa_g23231_AsAt_g17181	Not-organelle-targeted	4.89696702117303	5.68831429382493	NA	NA	237	154	NA	NA
AsAa_g10154_AsAt_g8437	Not-organelle-targeted	4.89655817829892	NA	NA	5.42904942035677	238	NA	NA	117
AsAa_g20642_AsAt_g19613	Not-organelle-targeted	4.8372161533638	5.0450274167309	NA	NA	243	232	NA	NA
AsAa_g8067_AsAt_g11799	Not-organelle-targeted	4.83562993331721	6.65306176705591	NA	NA	244	98	NA	NA
AsAa_g1586_AsAt_g2055	Not-organelle-targeted	4.75867457879072	5.47317371116156	0.913429121404405	NA	248	179	1747	NA
AsAa_g5870_AsAt_g4126	Not-organelle-targeted	4.7583558628277	5.14697865928033	NA	NA	249	213	NA	NA
AsAa_g636_AsAt_g3146	Mitochondria-targeted_Non-interacting	4.75571191808466	7.39434701380019	NA	NA	250	65	NA	NA
AsAa_g15801_AsAt_g20907	Not-organelle-targeted	4.733653105011	5.96995049697095	NA	NA	254	134	NA	NA
AsAa_g11135_AsAt_g7495	Not-organelle-targeted	4.72727005225483	4.98809421747564	NA	NA	255	243	NA	NA
AsAa_g21009_AsAt_g19032	Not-organelle-targeted	4.72506531181624	NA	NA	5.14464061764775	257	NA	NA	131
AsAa_g9163_AsAt_g6832	Not-organelle-targeted	-4.71226996402342	-8.11236164539587	NA	NA	259	44	NA	NA
AsAa_g14947_AsAt_g21738	Not-organelle-targeted	-4.67107777452796	NA	5.65856023203843	NA	265	NA	56	NA
AsAa_g23105_AsAt_g17412	Plastid-targeted_Non-interacting	4.56163809915006	8.45135273248369	NA	-0.805187197073507	276	34	NA	2576
AsAa_g8227_AsAt_g11653	Not-organelle-targeted	4.53664259111314	5.47781741653459	NA	NA	277	177	NA	NA
AsAa_g9951_AsAt_g8608	Not-organelle-targeted	4.524789660011	NA	NA	7.82562145347238	282	NA	NA	52
AsAa_g3230_AsAt_g571	Mitochondria-targeted_Interacting	-4.51774335280814	-4.70970975548146	NA	-0.700724301664359	283	291	NA	2919
AsAa_g8217_AsAt_g11662	Not-organelle-targeted	4.51618237872578	NA	NA	5.60454031729994	285	NA	NA	107
AsAa_g18810_AsAt_g14864	Not-organelle-targeted	-4.49734549441609	-6.76366657184434	NA	NA	287	90	NA	NA
AsAa_g10883_AsAt_g7717	Plastid-targeted_Interacting	4.43923746219453	5.50860411956697	NA	NA	289	172	NA	NA
AsAa_g9085_AsAt_g6764	Not-organelle-targeted	-4.42399579775144	NA	5.98610496487773	NA	290	NA	45	NA
AsAa_g19002_AsAt_g15048	Not-organelle-targeted	-4.4170597062048	1.38159601413021	NA	-6.95935030331384	292	2690	NA	78
AsAa_g11480_AsAt_g7272	Not-organelle-targeted	4.4128620350645	8.04097352726482	NA	-2.15342599288216	293	47	NA	639
AsAa_g18410_AsAt_g14467	Not-organelle-targeted	4.39807199754362	4.87856332831697	NA	NA	294	261	NA	NA
AsAa_g4009_AsAt_g5598	Not-organelle-targeted	-4.39618546617568	-5.60653305065263	-2.83975809787297	NA	295	161	356	NA
AsAa_g6950_AsAt_g13051	Not-organelle-targeted	4.39018024022471	7.73640330182998	NA	-2.29720997119727	297	56	NA	580
AsAa_g217_AsAt_g3528	Not-organelle-targeted	4.371302406187	NA	-4.76719506214372	-1.70549794711556	299	NA	99	953
AsAa_g15526_AsAt_g21184	Not-organelle-targeted	4.37005644534887	NA	-5.19608905899136	NA	300	NA	70	NA
AsAa_g3131_AsAt_g676	Not-organelle-targeted	4.35784733230836	5.130223982781	NA	NA	302	217	NA	NA
AsAa_g12820_AsAt_g10804	Not-organelle-targeted	4.35401081083263	5.07947513479636	NA	NA	303	228	NA	NA
AsAa_g6696_AsAt_g12783	Not-organelle-targeted	-4.32218155879028	NA	NA	-4.60825033279133	307	NA	NA	155
AsAa_g20994_AsAt_g19018	Not-organelle-targeted	4.29393483939266	5.55859038325846	NA	NA	311	165	NA	NA
AsAa_g7587_AsAt_g12269	Not-organelle-targeted	-4.24999996506635	-7.78872205044877	-2.97780295285588	NA	315	55	327	NA
AsAa_g17882_AsAt_g13921	Not-organelle-targeted	4.23254895612353	5.97804360025828	NA	NA	319	133	NA	NA
AsAa_g21866_AsAt_g18610	Not-organelle-targeted	-4.23191732714882	-4.60260635401971	NA	NA	320	305	NA	NA
AsAa_g4115_AsAt_g5486	Not-organelle-targeted	4.21293504531195	-5.35507572356113	-5.94043185042407	3.61412093487778	324	194	46	245
AsAa_g5909_AsAt_g4183	Not-organelle-targeted	4.21204576426489	5.13208642008598	NA	-1.08475473865182	325	216	NA	1853
AsAa_g3766_AsAt_g37	Not-organelle-targeted	-4.21132591047106	-4.89186938624833	NA	NA	326	255	NA	NA
AsAa_g7335_AsAt_g12521	Not-organelle-targeted	4.20127695932609	4.73158462404212	NA	2.12682405831109	327	285	NA	652
AsAa_g4960_AsAt_g4664	Not-organelle-targeted	4.17639981196195	-5.01376496090389	NA	6.75678323483497	329	237	NA	82
AsAa_g15271_AsAt_g21436	Not-organelle-targeted	-4.17625955588516	-5.36395417734174	NA	NA	330	193	NA	NA
AsAa_g22251_AsAt_g18246	Not-organelle-targeted	4.13240479372256	NA	NA	4.6430639580193	337	NA	NA	153
AsAa_g243_AsAt_g22049	Not-organelle-targeted	4.08578468357874	7.00977966953959	8.0181138788371	5.06295352577278	344	76	13	134
AsAa_g5752_AsAt_g4015	Not-organelle-targeted	4.06510497739756	NA	NA	4.34663203537179	347	NA	NA	179
AsAa_g4809_AsAt_g4799	Not-organelle-targeted	4.02470844373457	NA	NA	4.55056565552422	352	NA	NA	165
AsAa_g17402_AsAt_g16889	Not-organelle-targeted	4.00036687396886	5.64081334751543	NA	NA	358	160	NA	NA
AsAa_g22361_AsAt_g18147	Not-organelle-targeted	3.95878260173957	-2.84646289271654	-6.09603294800883	NA	364	858	41	NA
AsAa_g5207_AsAt_g4464	Not-organelle-targeted	-3.95527619716259	-5.03123577492253	NA	NA	365	233	NA	NA
AsAa_g14404_AsAt_g9302	Not-organelle-targeted	-3.92517370005971	NA	6.06692812471717	NA	371	NA	43	NA
AsAa_g7749_AsAt_g12108	Not-organelle-targeted	3.87851116250205	NA	-4.32093430769132	NA	377	NA	133	NA
AsAa_g23276_AsAt_g17222	Not-organelle-targeted	-3.85989627443657	-8.03860674402351	NA	3.90634848163159	381	48	NA	212
AsAa_g241_AsAt_g3504	Not-organelle-targeted	3.84799686568953	NA	NA	5.32254993418458	385	NA	NA	123
AsAa_g499_AsAt_g3262	Not-organelle-targeted	-3.81681732433609	-4.88279359034196	NA	NA	393	259	NA	NA
AsAa_g19934_AsAt_g15946	Plastid-targeted_Non-interacting	3.81442665940498	NA	2.54715925684271	4.3154767870896	394	NA	454	181
AsAa_g1774_AsAt_g2040	Not-organelle-targeted	-3.78714541057468	-4.002679998151	7.75499191018315	NA	397	435	16	NA
AsAa_g18259_AsAt_g14312	Not-organelle-targeted	3.77726749608476	-2.10677436025559	-4.32950879488124	1.53961102483425	399	1454	132	1100
AsAa_g661_AsAt_g3124	Not-organelle-targeted	3.76684576490409	-1.6317795684923	-6.5287404700661	NA	400	2122	31	NA
AsAa_g3277_AsAt_g525	Not-organelle-targeted	-3.75734663603769	-10.6331004496784	2.01944781580912	8.90608273765525	403	16	693	39
AsAa_g11185_AsAt_g7460	Not-organelle-targeted	-3.7296560001128	-5.51030221268212	NA	NA	408	171	NA	NA
AsAa_g8129_AsAt_g11745	Not-organelle-targeted	3.72693507532614	-1.44071961906619	-4.30340382213555	0.759532649743871	410	2548	135	2732
AsAa_g21758_AsAt_g18710	Mitochondria-targeted_Non-interacting	3.7008635306168	-2.51634238200149	-4.56103118358544	1.61970227576604	415	1066	108	1026
AsAa_g20516_AsAt_g19730	Not-organelle-targeted	-3.68135669043456	-5.56326477438932	NA	2.59715409760066	419	164	NA	469
AsAa_g3537_AsAt_g280	Not-organelle-targeted	3.6806808705859	4.7879157918183	NA	NA	420	279	NA	NA
AsAa_g15239_AsAt_g21473	Not-organelle-targeted	3.66097917753726	NA	NA	4.09940972622669	427	NA	NA	190
AsAa_g20257_AsAt_g16208	Not-organelle-targeted	-3.63580171600662	-0.919165797894557	-1.69709302184654	-4.51269655119329	433	4122	868	168
AsAa_g22659_AsAt_g17847	Not-organelle-targeted	3.61640542376233	6.05436954547061	NA	-1.25786383561944	437	130	NA	1513
AsAa_g10312_AsAt_g8280	Plastid-targeted_Non-interacting	3.58082887247496	4.9945579748877	NA	NA	443	240	NA	NA
AsAa_g12715_AsAt_g10880	Not-organelle-targeted	3.57281737202652	6.27324350417602	2.62916511207061	NA	445	117	416	NA
AsAa_g1949_AsAt_g1863	Not-organelle-targeted	3.56743341239599	5.12725760919234	NA	NA	446	218	NA	NA
AsAa_g1703_AsAt_g2169	Not-organelle-targeted	3.5673249966511	6.78712928333218	NA	-1.23577703566304	447	89	NA	1554
AsAa_g1043_AsAt_g2730	Not-organelle-targeted	-3.50945258412755	-9.55893003950878	-4.67708309056725	NA	461	23	102	NA
AsAa_g9574_AsAt_g8953	Not-organelle-targeted	-3.49210593530265	4.7224686186765	NA	-6.97714808508429	462	286	NA	77
AsAa_g1648_AsAt_g2116	Not-organelle-targeted	3.49207289845448	6.16448806804795	NA	NA	463	122	NA	NA
AsAa_g20969_AsAt_g18990	Not-organelle-targeted	3.48267938165072	6.33462942091321	NA	NA	467	112	NA	NA
AsAa_g5446_AsAt_g3663	Not-organelle-targeted	3.45949488887091	5.87127033014451	NA	NA	472	138	NA	NA
AsAa_g517_AsAt_g3242	Not-organelle-targeted	-3.45543311171987	3.39963202048434	NA	-6.26814634211635	473	616	NA	90
AsAa_g1616_AsAt_g2087	Not-organelle-targeted	3.43823251207581	4.87584130734876	NA	-1.10188600098154	480	263	NA	1809
AsAa_g3029_AsAt_g769	Not-organelle-targeted	3.42844946819343	4.6660683216835	1.10022471254501	NA	483	299	1453	NA
AsAa_g4794_AsAt_g4808	Not-organelle-targeted	-3.41881573440256	-5.11754237006278	NA	NA	487	220	NA	NA
AsAa_g21601_AsAt_g18833	Not-organelle-targeted	-3.38963315017517	-8.77602381062394	NA	5.05368698195546	491	30	NA	136
AsAa_g3320_AsAt_g492	Mitochondria-targeted_Non-interacting	3.3857331378123	-2.30595710596627	-4.72846937437674	NA	492	1248	100	NA
AsAa_g19039_AsAt_g15088	Not-organelle-targeted	-3.3632076797935	-8.12985179452385	-4.11438352638642	NA	497	42	155	NA
AsAa_g10908_AsAt_g7695	Not-organelle-targeted	3.25683097561958	5.18109494631359	NA	-2.01290139991493	516	209	NA	720
AsAa_g15636_AsAt_g21073	Plastid-targeted_Non-interacting	3.25248730988947	4.84921965704793	NA	NA	519	269	NA	NA
AsAa_g19736_AsAt_g15764	Plastid-targeted_Non-interacting	-3.18346779366208	-6.30907403597726	-2.64996537562577	NA	531	114	406	NA
AsAa_g11653_AsAt_g7146	Not-organelle-targeted	3.16303918675676	6.23472118864593	3.54230506928396	NA	536	119	221	NA
AsAa_g17401_AsAt_g16888	Not-organelle-targeted	3.15975342541043	6.1181831107717	NA	NA	537	125	NA	NA
AsAa_g14346_AsAt_g9358	Not-organelle-targeted	3.03461454162148	5.54147692076061	NA	NA	582	167	NA	NA
AsAa_g14933_AsAt_g21749	Not-organelle-targeted	3.02099351683494	NA	NA	4.76990136455149	584	NA	NA	148
AsAa_g2110_AsAt_g1699	Not-organelle-targeted	2.99877709797364	NA	1.69900246294801	5.19666864549439	593	NA	864	128
AsAa_g4850_AsAt_g4770	Not-organelle-targeted	-2.98856254910936	-5.30216934100473	NA	1.95270696215982	597	200	NA	753
AsAa_g16267_AsAt_g20465	Plastid-targeted_Non-interacting	2.96623017708774	8.59093318921706	3.10132341011063	-2.48197267589883	603	32	297	506
AsAa_g12675_AsAt_g10919	Not-organelle-targeted	2.9219142674094	12.1724035246232	8.25784701941655	-0.959792465580624	615	5	10	2124
AsAa_g12645_AsAt_g10964	Not-organelle-targeted	-2.91636462206792	2.76252863169504	5.9032130476441	NA	618	920	48	NA
AsAa_g12880_AsAt_g10747	Not-organelle-targeted	-2.85469928008153	-4.62505741465682	NA	NA	636	302	NA	NA
AsAa_g18032_AsAt_g14073	Plastid-targeted_Non-interacting	-2.80688541400021	-4.68591159694817	-6.28980181096908	-4.475111956123	650	297	35	169
AsAa_g18901_AsAt_g14966	Not-organelle-targeted	2.79919988035614	8.21926054913976	NA	-2.51409314819932	653	37	NA	493
AsAa_g15340_AsAt_g21359	Not-organelle-targeted	2.78920069518645	6.63871723498999	4.87216699559303	NA	657	99	91	NA
AsAa_g2109_AsAt_g1700	Not-organelle-targeted	2.78572524913562	NA	NA	4.53954752316858	659	NA	NA	167
AsAa_g4149_AsAt_g5450	Not-organelle-targeted	2.7816600953398	NA	NA	5.00192534408962	661	NA	NA	141
AsAa_g17039_AsAt_g16350	Not-organelle-targeted	2.74668442503537	5.23999971475373	3.25733415065993	NA	675	204	270	NA
AsAa_g4786_AsAt_g4815	Not-organelle-targeted	2.7432019648263	4.92607848225014	NA	-1.9839902343935	676	247	NA	733
AsAa_g11744_AsAt_g7055	Not-organelle-targeted	-2.68490409362613	-6.83336496633806	NA	NA	694	85	NA	NA
AsAa_g876_AsAt_g2831	Not-organelle-targeted	-2.57204296858456	NA	7.33701496969343	5.75334950345872	734	NA	20	106
AsAa_g19964_AsAt_g15975	Not-organelle-targeted	2.56912846601373	5.70962978083485	2.07210537447032	-1.0806983518877	735	152	666	1862
AsAa_g6386_AsAt_g13448	Not-organelle-targeted	-2.56278276428983	-4.59765177965668	NA	2.07502598855146	738	307	NA	676
AsAa_g19658_AsAt_g15692	Not-organelle-targeted	-2.53453876579801	-5.87819261353417	2.52616958861683	5.88752779496316	753	137	465	101
AsAa_g17873_AsAt_g13911	Not-organelle-targeted	-2.53028607766307	-6.69583927516779	NA	NA	755	95	NA	NA
AsAa_g5897_AsAt_g4150	Not-organelle-targeted	2.51844496227761	7.92596612105995	6.31853368995436	0.934363574913374	760	49	32	2230
AsAa_g23275_AsAt_g17221	Not-organelle-targeted	-2.49278896471543	2.11485565194464	4.35152904437891	NA	770	1443	129	NA
AsAa_g20908_AsAt_g18934	Not-organelle-targeted	2.48262815059115	4.80448680857072	NA	NA	781	276	NA	NA
AsAa_g10703_AsAt_g7906	Not-organelle-targeted	2.47242211581802	6.21325956960045	NA	-1.44750465211625	788	120	NA	1211
AsAa_g8053_AsAt_g11814	Not-organelle-targeted	2.46796823859447	6.05749561043034	3.17768562090192	NA	789	129	286	NA
AsAa_g17204_AsAt_g16662	Not-organelle-targeted	2.45384326142203	4.59702193608722	NA	-2.03582938404233	794	309	NA	708
AsAa_g6850_AsAt_g12951	Not-organelle-targeted	-2.43386242803287	NA	4.53387849675969	NA	801	NA	115	NA
AsAa_g6819_AsAt_g12924	Not-organelle-targeted	-2.42570304690785	-4.82747939438378	-1.25543212599895	NA	806	272	1242	NA
AsAa_g666_AsAt_g3118	Not-organelle-targeted	2.4021369690076	6.74100952254256	4.15249261497792	NA	820	92	147	NA
AsAa_g5787_AsAt_g4048	Not-organelle-targeted	2.36494168426495	5.33964101654568	2.45952817668527	-0.579488050781101	842	198	492	3315
AsAa_g4866_AsAt_g4754	Not-organelle-targeted	2.36118566538221	6.54818791111694	NA	NA	848	104	NA	NA
AsAa_g17353_AsAt_g16848	Not-organelle-targeted	2.35269780155676	5.08268617619983	NA	-2.57865129685966	850	227	NA	471
AsAa_g16623_AsAt_g20101	Not-organelle-targeted	2.31285465445043	-2.52787420605097	NA	4.40027667307255	872	1059	NA	175
AsAa_g12764_AsAt_g10846	Not-organelle-targeted	2.25356373945496	6.71281255446387	4.51077728103695	NA	903	94	117	NA
AsAa_g264_AsAt_g3483	Not-organelle-targeted	2.21930624377619	-4.62141893880775	-3.17082595227787	3.6261214983101	915	303	287	243
AsAa_g8629_AsAt_g6334	Plastid-targeted_Non-interacting	2.19415876021652	NA	6.0783363189737	5.98630848297283	938	NA	42	100
AsAa_g3863_AsAt_g5702	Not-organelle-targeted	2.1907704376265	6.6103913859838	2.70406375353862	-1.73568313811115	942	102	393	924
AsAa_g341_AsAt_g3415	Not-organelle-targeted	2.17014562221845	4.91604428786532	NA	NA	956	249	NA	NA
AsAa_g1698_AsAt_g2163	Not-organelle-targeted	2.06739898074538	5.28172117982485	1.89183191610955	-1.30237550560494	1020	203	747	1443
AsAa_g13215_AsAt_g10444	Not-organelle-targeted	2.06407657722415	4.87130402542819	2.11235612992526	NA	1022	265	639	NA
AsAa_g22573_AsAt_g18105	Not-organelle-targeted	2.05376560452494	5.29347346840653	4.22726155250949	0.968346311732935	1032	201	142	2101
AsAa_g22825_AsAt_g17678	Not-organelle-targeted	2.03310673893783	4.66373104513834	2.15407015388784	NA	1046	300	617	NA
AsAa_g12186_AsAt_g11488	Not-organelle-targeted	-2.03113252040413	-10.9723678286906	NA	8.76774975938925	1049	13	NA	42
AsAa_g22527_AsAt_g18058	Not-organelle-targeted	2.00856433748114	6.61674652907394	4.39567295629724	NA	1058	101	123	NA
AsAa_g7592_AsAt_g12264	Not-organelle-targeted	-2.00808315362731	-2.48641269838099	-5.47903546568793	-5.01154907979347	1059	1083	59	139
AsAa_g11852_AsAt_g12376	Dual-targeted_Non-interacting	-1.9820602760799	-11.1974489647048	NA	10.0875045326787	1073	10	NA	23
AsAa_g6520_AsAt_g13322	Not-organelle-targeted	1.90622594392496	6.35341916048673	6.27966329352481	1.81410233876633	1131	110	36	862
AsAa_g12987_AsAt_g10652	Not-organelle-targeted	1.8919019897388	10.8272508431496	NA	-7.18637226689743	1144	15	NA	66
AsAa_g21697_AsAt_g18766	Not-organelle-targeted	1.82578319775077	-4.91089574311062	-7.80137878923426	1.31507114018685	1196	250	14	1426
AsAa_g21867_AsAt_g18609	Not-organelle-targeted	-1.78171497780109	4.37809343982122	6.82874595315636	NA	1229	355	27	NA
AsAa_g14990_AsAt_g21701	Not-organelle-targeted	1.69875845295337	5.51383925803123	3.45089115215044	NA	1309	170	235	NA
AsAa_g5151_AsAt_g9270	Not-organelle-targeted	-1.67042690554634	-10.2984057749427	NA	9.02674772848896	1342	17	NA	38
AsAa_g4716_AsAt_g4888	Not-organelle-targeted	1.63247121633144	7.06225281158197	3.35383424795783	-2.09809855227136	1382	75	254	665
AsAa_g490_AsAt_g3270	Not-organelle-targeted	1.61722523169661	4.82742046671328	2.3981142423977	NA	1397	273	526	NA
AsAa_g6180_AsAt_g13654	Not-organelle-targeted	1.5753251049511	-5.40037348782455	NA	7.68402627344548	1444	189	NA	54
AsAa_g13531_AsAt_g10142	Not-organelle-targeted	1.46876308176508	5.31365358591347	3.66628922397415	NA	1569	199	200	NA
AsAa_g23082_AsAt_g17435	Mitochondria-targeted_Interacting	1.27211469064867	5.06652033310271	3.22966438329337	NA	1835	231	274	NA
AsAa_g21906_AsAt_g18574	Not-organelle-targeted	-0.76225682008273	5.46489058935185	2.75223799675579	-3.48471962177513	2822	182	385	267
AsAa_g10914_AsAt_g7689	Not-organelle-targeted	0.741111551715139	4.52086881355189	4.26304273064707	NA	2872	322	140	NA
AsAa_g6852_AsAt_g12953	Not-organelle-targeted	NA	NA	NA	-4.69778852252352	NA	NA	NA	150
AsAa_g22661_AsAt_g17845	Not-organelle-targeted	NA	4.88040204667244	2.19601621732508	-4.60740429273109	NA	260	594	156
AsAa_g1781_AsAt_g2032	Not-organelle-targeted	NA	4.70469198677427	NA	-5.09583895316776	NA	294	NA	133
AsAa_g11748_AsAt_g7051	Not-organelle-targeted	NA	-4.18675443514119	-4.3607435817741	NA	NA	391	128	NA
AsAa_g15855_AsAt_g20854	Not-organelle-targeted	NA	NA	-4.9745456819783	-3.59381494256689	NA	NA	81	249
AsAa_g4325_AsAt_g5278	Not-organelle-targeted	NA	-5.77654080735052	NA	5.15448387143667	NA	144	NA	130
AsAa_g3782_AsAt_g55	Not-organelle-targeted	NA	3.04057109865027	4.26789718879338	2.48300749253636	NA	757	138	505
AsAa_g11737_AsAt_g7062	Not-organelle-targeted	NA	6.45430456748859	5.51173258065385	NA	NA	109	57	NA
AsAa_g17978_AsAt_g14016	Not-organelle-targeted	NA	NA	-5.76625257233992	-3.91391309140525	NA	NA	53	211
AsAa_g21046_AsAt_g19067	Not-organelle-targeted	NA	-3.55272821431336	-4.52436261293744	NA	NA	550	116	NA
AsAa_g17862_AsAt_g6231	Not-organelle-targeted	NA	9.30177786562217	NA	-12.2760978756056	NA	24	NA	2
